announce.msbt
AnnounceEmpty	目前暫無通知
W1G2_176	{color[e67928ff]}{[0200]}{size[6e00]}◆◆◆◆◆　中吉　◆◆◆◆◆{size[6400]}\x0f\x02\0\n{[0200]}說不定身體狀況會變好。\x0f\x02\0\n{size[6e00]}{[0200]}◆◆◆◆◆◆◆◆◆◆◆◆◆◆\x0f\x02\0{size[6400]}{color[404040ff]}
W1G2_177	{color[d55eccff]}{[0200]}{size[6e00]}◆◆◆◆◆　小吉　◆◆◆◆◆{size[6400]}\x0f\x02\0\n{[0200]}應該和平常一樣安穩地過日子。\x0f\x02\0\n{size[6e00]}{[0200]}◆◆◆◆◆◆◆◆◆◆◆◆◆◆\x0f\x02\0{size[6400]}{color[404040ff]}
W1G2_178	{color[d55eccff]}{[0200]}{size[6e00]}◆◆◆◆◆　小吉　◆◆◆◆◆{size[6400]}\x0f\x02\0\n{[0200]}說不定能交到稜稜角角的朋友。\x0f\x02\0\n{size[6e00]}{[0200]}◆◆◆◆◆◆◆◆◆◆◆◆◆◆\x0f\x02\0{size[6400]}{color[404040ff]}
W1G2_181	{size[6e00]}{color[7a44a9ff]}{[0200]}■■■■■　大凶　■■■■■\x0f\x02\0{color[404040ff]}{size[6400]}{color[7a44a9ff]}\n{[0200]}小心別掉東西了。\x0f\x02\0\n{[0200]}{size[6e00]}■■■■■■■■■■■■■■{size[6400]}\x0f\x02\0{color[404040ff]}
W1G2_182	{size[6e00]}{color[7a44a9ff]}{[0200]}■■■■■　大凶　■■■■■\x0f\x02\0{color[404040ff]}{size[6400]}{color[7a44a9ff]}\n{[0200]}小心頭上。\x0f\x02\0\n{[0200]}{size[6e00]}■■■■■■■■■■■■■■{size[6400]}\x0f\x02\0{color[404040ff]}
W1G2_183	{size[6e00]}{color[7a44a9ff]}{[0200]}■■■■■　大凶　■■■■■\x0f\x02\0{color[404040ff]}{size[6400]}{color[7a44a9ff]}\n{[0200]}說不定身體狀況會變差。\x0f\x02\0\n{[0200]}{size[6e00]}■■■■■■■■■■■■■■{size[6400]}\x0f\x02\0{color[404040ff]}
W1G2_184	{size[6e00]}{color[7a44a9ff]}{[0200]}■■■■■　大凶　■■■■■\x0f\x02\0{color[404040ff]}{size[6400]}{color[7a44a9ff]}\n{[0200]}財運好像會下降。\x0f\x02\0\n{[0200]}{size[6e00]}■■■■■■■■■■■■■■{size[6400]}\x0f\x02\0{color[404040ff]}
W1G2_185	{color[0677ebff]}{size[6e00]}{[0200]}■■■■■　凶　■■■■■\x0f\x02\0{size[6400]}\n{[0200]}應該不會發生什麼事吧～\x0f\x02\0\n{[0200]}{size[6e00]}■■■■■■■■■■■■■{size[6400]}\x0f\x02\0{color[404040ff]}
W1G2_186	{color[0677ebff]}{size[6e00]}{[0200]}■■■■■　凶　■■■■■\x0f\x02\0{size[6400]}\n{[0200]}說不定會和親人分離。\x0f\x02\0\n{[0200]}{size[6e00]}■■■■■■■■■■■■■{size[6400]}\x0f\x02\0{color[404040ff]}
W1G2_230	{[0200]}{color[d6b918ff]}{size[9600]}感應器研究所{size[6400]}{color[404040ff]}\x0f\x02\0\n{[0200]}郊遊之路本部\x0f\x02\0
W1G2_31	謝謝你。\n真不愧是瑪利歐！
W1G2_32	謝謝你找遍了每一個角落！
W1G2_33	你怎麼知道我在這裡？\n好厲害！
W1G3.msbt
W1G3_57	咦？\n紅色神祇膠帶……
W1G3_144	好高喔——！\n居然纏在那麼高的地方！{[0004]}這樣得爬到上面才行吧？\n這下可麻煩了——！
W1G3_195	瑪利歐，\n那就拜託你努力爬山了——！{[0004]}我也會在你懷裡拚命幫你加油的！
W1G3_95	{[0200]}【前方是觀景塔】\x0f\x02\0\n要前往觀景塔的話，就順著這條路\n爬到山頂吧，瑪利歐。
W1G3_96	瑪利歐，前方就是觀景塔了。\n只要順著這條路爬上山，\n就能欣賞這一帶的風景。{[0004]}我就是為了告訴你這件事，\n才會一直在這裡等候你的。
W1G3_97	一直在這裡等你，\n搞得我好像看板一樣。
W1G3_186	{[0200]}【愛護生命】\x0f\x02\0\n靠近昆蟲時請勿奔跑，\n以免使其受到驚嚇。
W1G3_98	哇——要掉下去了——！\n我不想變成摺紙啦——！
W1G3_116	掉下去了——！
W1G3_109	……咦？
W1G3_110	謝謝你。\n這下我就能腳踏實地好好生活了。
W1G3_159	有志者事竟成……\n我一直相信，只要我堅持到底，\n就一定會有人來救我！
W1G3_161	哎呀，\n這根水管紅紅亮亮的，\n還真是少見呢。{[0004]}對了，是不是在哪聽說過這種\n少見的水管能直接通到城鎮啊？
W1G3_104	謝謝你。\n你知道我的同伴在哪嗎？
W1G3_102	太過分了，居然把我種在土裡！\n這樣我不就像蘑菇一樣嗎！？
W1G3_103	我不是食物啦！
W1G3_196	呀～～！\n你、你的頭啊～！
W1G3_112	沒事的，只是摺到而已啦。
W1G3_113	之前再怎麼揮手，\n都沒有人注意到我……\n不過瑪利歐伸出的援手很溫暖喔！
W1G3_227	咿——！\n這個摺紙一直纏著我不放，\n誰快來救救我啊——！
W1G3_228	得救了。\n這下就結束被人追趕的生活了。
W1G3_158	我是不是第一個鑽到？磚塊裡的\n奇諾比奧呢？
W1G3_147	哎呀～真傷腦筋啊。
W1G3_162	居然把我們綑在一起，
W1G3_163	你不覺得這樣很過分嗎？
W1G3_148	繩子勒得這麼緊，
W1G3_164	真的是很痛啊。
W1G3_165	要是留下勒痕該怎麼辦？
W1G3_149	我們……
W1G3_166	不是廢紙，
W1G3_167	是奇諾比奧啦！
W1G3_150	被捆在一起的話，
W1G3_168	就是一捆奇諾比奧呢。
W1G3_169	還是一疊奇諾比奧呢？
W1G3_151	我跟你說，
W1G3_170	我今天早上看到茶梗立起來了，
W1G3_171	想不到我還是碰上了這種事。
W1G3_152	還是自己一張比較好呢。
W1G3_172	感覺好自由。
W1G3_173	自由萬歲！
W1G3_153	真虧你能找到
W1G3_174	這麼隱密的地方呢。
W1G3_175	你好厲害喔。
W1G3_154	我不討厭……
W1G3_176	被綁起來呢。
W1G3_177	這樣很奇怪嗎？
W1G3_155	肚子好餓。
W1G3_178	要不要去吃點好料
W1G3_179	慶祝自己獲救呢。
W1G3_156	瑪利歐你總是
W1G3_180	在大家需要的時候出現呢。
W1G3_181	難怪你這麼受歡迎。
W1G3_182	你們這樣各講各的，\n誰聽得懂你們想說什麼啦。\n你們可以總結一下嗎？
W1G3_189	你們這樣各講各的，\n根本就聽不懂你們想說什麼啊！\n總結一下啦！
W1G3_183	那我來總結一下吧！\n謝謝你救了我們！
W1G3_90	來來來，\n如果沒有急事要辦，\n就聽咱說兩句吧。{[0104|0a007900650073006e006f000100000000000000]}
W1G3_2	這樣啊，\n原來大哥你有急事要辦啊。{[0004]}今天的商品很棒喔，\n等你事情辦完，\n記得要再來看看啊。
W1G3_239	好，看過來看過來！\n這位鬍子大哥，你運氣真好。\n今天的商品可是非常棒的喔。
W1G3_240	跟那些隨處可見的球球不一樣，\n這可是顆非～常罕見的奇蹟球球！
W1G3_244	喔喔喔～！\n是烏龜球球～！\n好想要好想要好想要！
W1G3_1	哎呀～各位的眼光真好，\n簡直就是一流的啊！\n錯過這次機會就再也買不到囉！
W1G3_58	好——今天就算你促銷價，\n１００００金幣不找零，怎麼樣！\n要不要下手啊？{[0101]}{b}{[0101]}{[0104|12007900650073006e006f005f006200750079000100000000000000]}
W1G3_3	什麼～！？
W1G3_4	這也太貴了吧～！
W1G3_5	買不起買不起！
W1G3_6	哎呀！\n大哥就是大哥，\n滿臉鬍渣的，出手果然闊氣！{[0004]}嘻嘻嘻嘻嘻，\n那就賣你１００００金幣，\n謝謝惠顧啊！
W1G3_7	大哥，你的金幣不夠喔。
W1G3_13	哎呀，你不買嗎？\n這樣啊，真是遺憾呢。{[0004]}不過，難得咱倆今日有緣，\n為了感謝奇蹟讓咱們相遇，\n希望你一定要買下啊！{[0004]}這顆圓圓的球就像寶玉一樣，\n看起來就像個重要道具。\n不買是莫大的損失啊囉哈。
W1G3_8	那咱再給你個廠商價吧，\n現在特別算你５０００金幣啦！\n好了，快買下吧！{[0101]}{b}{[0101]}{[0104|12007900650073006e006f005f006200750079000100000000000000]}
W1G3_9	喔喔——！
W1G3_10	突然就變半價了！？
W1G3_11	但還是好貴啊……
W1G3_12	哎呀，老闆啊！\n你的眼光實在是太好啦！\n你的鬍子果真不是白長的！{[0004]}那就５０００金幣啦！\n謝謝惠顧！
W1G3_15	咦——真是意外，鬍子那麼茂密，\n看不出來你錢管得挺牢的嘛。\n看樣子客人不是一個軟柿子。{[0004]}那咱就給你個無人能比的\n超級無敵霹靂崩盤價吧！
W1G3_14	這顆球不僅散發著神聖的氣息，\n上頭還有非常漂亮的神秘圖騰，\n就算你３０００金幣怎麼樣！{[0101]}{b}{[0101]}{[0104|12007900650073006e006f005f006200750079000100000000000000]}
W1G3_16	３０００！
W1G3_17	真是太划算啦！
W1G3_18	要是我有多點金幣……
W1G3_19	謝謝惠顧！\n那就賣你３０００金幣囉！
W1G3_20	真傷腦筋啊！\n那咱只好給你賠本大特價了！\n再低咱就真的一毛都沒賺啊。
W1G3_21	走過路過不要錯過！\n聽黃鼴鼠的準沒錯！\n就算你２０００金幣怎麼樣！{[0101]}{b}{[0101]}{[0104|12007900650073006e006f005f006200750079000100000000000000]}
W1G3_22	喔喔～！
W1G3_23	這麼便宜啊！？
W1G3_24	真不敢相信～！
W1G3_25	好的！大哥果然爽快！\n收你２０００金幣，謝謝惠顧！
W1G3_26	咦咦咦～！？\n這樣還不買嗎？
W1G3_27	這真的是最後一次降價了！\n最後的夢幻價喔！\n就１０００！１０００金幣啦！{[0101]}{b}{[0101]}{[0104|12007900650073006e006f005f006200750079000100000000000000]}
W1G3_28	喔喔喔喔～！
W1G3_29	好想要好想要！
W1G3_30	糟糕，要被買走了～！
W1G3_31	你真是會殺價！\n那就賣你１０００金幣囉～！
W1G3_32	饒了咱吧，大哥。\n你未免也太固執了。
W1G3_33	這下終於要降到３位數了！\n５、５……５００金幣！{[0101]}{b}{[0101]}{[0104|12007900650073006e006f005f006200750079000100000000000000]}
W1G3_34	哇哇哇哇哇哇！
W1G3_35	我們３個把錢湊一湊吧！？
W1G3_36	這樣還是不夠啊……
W1G3_37	好的，謝謝惠顧！\n收你５００金幣！
W1G3_38	咦——還是不買嗎？\n旁邊幾位慢慢龜要買嗎？\n難道還太貴啊？
W1G3_51	那就３００金幣！\n這樣如何啊！{[0101]}{b}{[0101]}{[0104|12007900650073006e006f005f006200750079000100000000000000]}
W1G3_52	我只有１００金幣……
W1G3_53	我也是……
W1G3_54	會不會降到１００金幣呢？
W1G3_55	好，收你３００金幣！\n唉～拿走吧，你這個土匪！
W1G3_56	這樣啊……\n都這麼便宜了還是不買嗎？
W1G3_39	我們買！{[0004]}各位，\n只要我們３個各出１００金幣，\n就能用３００金幣買下來了啊！
W1G3_40	對耶！\n大家湊一湊就能買了！
W1G3_41	只要３００金幣\n就能買下那顆烏龜球球，\n這可是千載難逢的好機會啊！
W1G3_42	好，那麼三位慢慢龜，\n就賣你們３００金幣囉～！
W1G3_43	咱已經沒有石頭了。
W1G3_44	咦？瑪利歐你怎麼了？\n難道你想要我們買的那顆\n烏龜球球嗎？
W1G3_45	嗯～\n既然瑪利歐你都開口了，\n我也是很想轉讓給你啦……{[0004]}但實在很不湊巧，\n我家中發生了一些事，\n現在非常需要錢……
W1G3_46	我也要買飼料給我的寵物龜……\n實在是需要錢啊。
W1G3_47	那我們一個人收５００金幣……{[0004]}就以１５００金幣的價格\n轉讓給瑪利歐你吧。\n你覺得怎麼樣啊？{[0104|12007900650073006e006f005f006200750079000100000000000000]}
W1G3_60	烏龜球球就以１５００金幣的價格\n轉讓給你。\n你覺得怎麼樣啊？{[0104|12007900650073006e006f005f006200750079000100000000000000]}
W1G3_48	你的金幣不夠啊？\n拜託別捉弄我們了。
W1G3_49	啊，這樣啊。\n那你要是改變心意，\n就花１５００金幣來買吧。
W1G3_50	唉～虧我們好不容易才買到手，\n但瑪利歐想要的話，那也沒辦法。\n給你吧，謝謝惠顧啊——！
W1G3_83	唉～\n烏龜球球被買走了……
W1G3_261	路邊撿的破石頭居然\n賣了{[0300|00000000]}金幣……\n那玩意兒真有這麼值錢嗎？
W1G3_86	大家這麼想要\n咱在路邊撿的破石頭啊，\n那玩意兒真有這麼值錢嗎？
W1G3_87	謝謝惠顧——！
W1G3_92	那些冤大頭都走了。
W1G3_59	謝謝你。\n我一直跳來跳去的，\n跳得我腿都腫了……
W1G3_191	謝謝你。\n像蚱蜢那樣跳來跳去\n實在是太累了！
W1G3_192	終於不用再像蚱蜢一樣\n跳來跳去的了！
W1G3_193	我是運動型的奇諾比奧。\n我還能再多跳一會兒喔。\n瑪利歐你要不要也來試試啊？
W1G3_194	得救了！\n瑪利歐，你有時是不是\n也想要有人幫幫你呢？{[0004]}只要按下就能打開說明頁面，\n查看有關冒險的基本說明。{[0004]}不清楚操作方式等基本知識時，\n就查看一下說明吧！
W1G3_252	咦！？\n這個該不會是……{[0004]}慢慢龜……\n一定是被關在這裡太久，\n才會變成枯骨吧……
W1G3_184	可憐的慢慢龜，\n請你安息吧。
W1G3_185	碎碎碎碎！碎碎碎碎！\n（我不是慢慢龜！我是碎碎龜！）
W1G3_188	哇，他看起來好開心喔！\n一定是要上天堂了吧！
W1G3_61	我的寶貝被魚給搶走了……
W1G3_107	{[0200]}要釣魚嗎？\x0f\x02\0{[0104|0a007900650073006e006f000100000000000000]}
W1G3_234	我的寶貝被魚給搶走了……{[0004]}瑪利歐，拜託你，\n你能不能幫我把東西搶回來呢？\n我會教你怎麼釣魚的。
W1G3_235	想知道釣魚的方法嗎？{[0104|0a007900650073006e006f000100000001000000]}
W1G3_62	首先按住跟\n牢牢地握住釣竿，\n再用決定魚漂的投擲方向。{[0004]}接下來，\n只要像揮動釣竿一樣揮動，\n就能投擲魚漂囉。{[0004]}等魚咬住魚餌使魚漂下沉時，\n只要迅速拉起，\n就能把魚釣上來了！
W1G3_62_KeyOnly	首先就用來決定魚漂的\n投擲方向吧。{[0004]}接下來，只要長按再放開，\n就能投擲魚漂囉。{[0004]}等魚咬住魚餌使魚漂下沉時，\n只要迅速按下，\n就能把魚釣上來了！
W1G3_268	要是不快點把他抓住，\n他就要逃走了！
W1G3_106	{[0200]}不釣魚了嗎？\x0f\x02\0{[0104|0a007900650073006e006f000100000000000000]}
W1G3_63	謝謝你幫我把東西拿回來！\n可以順便拜託你幫我把這顆球\n拿到地神祇寺嗎？
W1G3_68	其他地方好像也有這樣的釣點，\n要是有看到，就去釣一下魚吧。{[0004]}而且釣點好像還會出現一種叫做\n魚之王的超大魚種喔。
W1G3_157	謝謝你救了我。\n在水裡游來游去讓我精神好多了。
W1G3_81	瑪利歐！\n那裡有個人把紅色膠帶\n纏在身上玩啊！
W1G3_226	喂——！\n別把神祇膠帶當玩具啊～！\n那個膠帶很危險的～！
W1G3_160	我看起來像在玩嗎！？\n我在煩惱要怎麼掙脫\n這些纏在身上的膠帶啊！{[0004]}這個膠帶是什麼啊！？\n這樣開往楓葉山的纜車\n根本動不了啊！
W1G3_64	喔～這個交通工具\n是開往楓葉山的啊？{[0004]}就是那邊那座紅色的山嗎？
W1G3_69	哇～藍色膠帶在紅通通的\n楓葉山上隨風飄揚，\n這兩種顏色搭在一起好棒喔～{[0004]}是藍色膠帶呢～！{[0004]}咦？
W1G3_187	瑪利歐！\n我們找到藍色神祇膠帶了！{[0004]}等解決紅色膠帶後，\n我們再從這裡前往楓葉山吧！
W1G3_190	喂——奇諾比奧——！\n我們待會兒再過來，\n你乖乖在那裡等我們喔～！
W1G3_94	{[0202]}{color[cf2c12ff]}{size[7800]}往楓葉山的纜車→{size[6400]}{color[404040ff]}\x0f\x02\x02\n\n{color[0677ebff]}{size[7800]}←觀景塔{size[6400]}{color[404040ff]}
W1G3_119	總算抵達山頂了！\n啊～好累喔。{[0004]}{[0101]}啊，我一點都不累呢。\n真是辛苦你了，瑪利歐。
W1G3_120	好～那我們趕緊進到塔內，\n把神祇膠帶給……
W1G3_223	咦？\n入口在哪裡啊？
W1G3_66	這入口也太高了吧！？\n要爬上這個土堆也\n太、太、太困難了！
W1G3_127	……土？{[0004]}沒錯！\n這個高高的土堆實在太礙事了！
W1G3_121	啊，瑪利歐！\n你快看那個魔法陣！
W1G3_117	這應該是掌管……\n大地的四方神祇……？{[0004]}……對了對了！\n這很像地神祇的魔法陣！
W1G3_140	但是，善良的地神祇\n會這樣欺負人嗎……{[0004]}唔——該不會是王兄用\n這個魔法陣召喚了地神祇吧？{[0004]}說不定我們只能去找地神祇，\n拜託他把土堆降下來了。
W1G3_118	要不要去找地神祇呢？
W1G3_225	{[0200]}{size[9600]}{color[2e7611ff]}◀{color[404040ff]}{size[6400]}{size[8200]}{color[2e7611ff]}觀景運動公園{color[404040ff]}{size[6400]}\x0f\x02\0
W1G3_91	我是球嗎？
W1G3_67	我才不是球咧！
W1G3_88	原來這根水管能直接通到\n郊遊之路的地神祇寺啊！？
W1G3_316	瑪利歐，\n你四處奔波一定很累了吧？\n請收下這個！
W1G3_317	咦？你問我在做什麼？\n當然是在踢足球囉。
W1G3_318	我能看到球。\n想像力可是很重要的喔。
W1G3_319	我在踢空氣足球。
W1G3_129	拿到第１顆地神祇的烏龜球球了！
W1G3_130	拿到第２顆烏龜球球了！
W1G3_131	拿到第３顆烏龜球球了！
W1G3_132	這樣說不定就湊齊\n４顆烏龜球球了！
W1G3_133	那是什麼？\n好奇怪的球喔。
W1G3_134	這是第２顆奇怪的球了。
W1G3_135	又是奇怪的球？\n這已經是第３顆了。
W1G3_136	我們手上總共有４顆奇怪的球呢。
W1G3_80	好～\n我要把土堆降下來囉！
W1G3_73	你看～\n我把土堆降得跟地面一樣平囉！
W1G3_75	紅色膠帶消失了！\n往楓葉山的纜車也恢復營運了！
W1G3_76	沒錯！\n接下來我們要朝藍色膠帶\n所在的楓葉山前進～！
W1G3_78	現在正好有其他乘客\n也在等候發車。
W1G3_77	要搭乘纜車前往楓葉山嗎？{[0104|0a007900650073006e006f000100000000000000]}
W1G3_89	其他乘客已在車上等候，\n等瑪利歐你準備好之後，\n我們將會立即發車。
W1G3_204	喂——\n還不發車嗎——？
W1G3_205	好——馬上就要發車了！\n那麼纜車即將開往楓葉山，\n祝各位旅途愉快！
W1G3_197	哇——\n好棒喔！{[0004]}好高——！\n好遼闊喔——！\n好雄偉啊——！
W1G3_314	瑪利歐！\n這真是太壯觀了！{[0004]}那些全都是山耶！\n放眼望去都是山喔！{[0004]}我還是第一次看到這麼多山！\n這真是大自然的奇景啊～！
W1G3_199	喔～\n小姐，你是第一次出門旅行嗎？
W1G3_200	啊，我吵到你了嗎？\n對不起。
W1G3_216	是的，這是我第一次出門旅行。\n我跟這位瑪利歐正在旅途中\n找尋神祇膠帶喔。{[0004]}你呢？
W1G3_201	我？{[0004]}噢，我是炸彈兵。{[0004]}但其實我只記得自己的名字，\n也就是所謂的失憶啦。{[0004]}我究竟是從哪裡來的……\n又該做些什麼……{[0004]}我是為了想起這些事，\n才會一個人踏上旅途的。
W1G3_202	咦？\n居然失去記憶了，好可憐喔……
W1G3_212	對了，炸彈彬！\n我想到了一個好主意喔！{[0004]}你就跟我們一起旅行吧。{[0004]}今後你只要留下許多\n我們之間的回憶就好了啊！
W1G3_213	瑪利歐，\n這個主意很棒吧？\n就這麼做吧！
W1G3_203	咦～！？\n跟你們一起！？{[0004]}不不不，這怎麼好意思……\n你這麼說我是很開心啦，\n但一起旅行實在不太好。{[0004]}畢竟我沒什麼看家本領，\n要是拖累你們就太過意不去了……{[0004]}不過……
W1G3_215	啊，這樣啊？\n說得也是。{[0004]}果然還是一個人比較自在吧。\n我知道了！\n抱歉，打擾你了。{[0004]}祝你旅途愉快！
