album.msbt
armor.msbt
Fighter00	見習鎧甲
switch00_03	中了陷阱……
switch00_04	敏捷地避開了！
switch00_05	好痛～
switch00_06	呼……
cacutus00_00	呼……
cacutus00_01	因為太炎熱，快要昏倒了。
cacutus00_02	啊。
cacutus00_03	那是……
cacutus00_04	到那張椅子\n休息吧！
cacutus00_05	嘎啊！
cacutus00_06	好痛痛痛……
cacutus00_07	針刺到屁股了。
cacutus00_08	痛啊！
cacutus00_09	好舒服。
cacutus00_10	好像剛好\n刺中了穴位。
drink01_00	哈啊、哈啊。
drink01_01	{[0300|00cd]}非常渴。
drink01_02	啊。
drink01_03	是水！
drink01_04	得救了！
drink01_05	聞聞……\n好臭。
drink01_06	{[1201]}咕嚕咕嚕。
drink01_07	好緊張啊。
drink01_08	……還是算了。
drink01_09	丟進垃圾桶。
drink01_10	呼哈！
drink01_11	身心舒暢！
drink01_12	唔！
drink01_13	滋潤了喉嚨！
drink01_14	咳咳。
drink01_15	裡面有沙子。
drink01_16	……唔。
drink01_17	是劇毒……
drink01_18	呃……
drink01_19	裡面是空的……
secret01_00	有一整排開關！
secret01_01	打開
secret01_02	不打開
secret01_03	要打開第一個開關嗎？
secret01_04	要打開第二個開關嗎？
secret01_05	要打開第三個開關嗎？
secret01_06	調查看看
secret01_07	不碰它
secret01_09	隱藏的道路打開了！
secret01_10	真可惜，什麼事都沒有發生。
explorer00_00	唔唔唔……\n你也來探險嗎？
explorer00_01	那麼，我就告訴你\n一件好事吧。
explorer00_02	是秘密的暗號喔。
explorer00_03	「開關啊開關，不打開，\n要打開，要打開。」
explorer00_04	記下來也許\n會有好事發生喔！
juice00_00	果汁洞窟啊～
juice00_01	充滿了\n甜甜的香味。
juice00_03	這是……
juice00_04	好像很好吃！
juice00_05	咦！
juice00_06	別這樣。
juice00_07	{[0e01]}{[1201]}……
juice00_08	一定是柳橙汁。
juice00_09	不是啦，\n很危險的。
juice00_10	{[0300|01cd]}喝下了神秘液體。
juice00_14	哇哇哇……
juice00_15	變成了怪物！
juice00_16	{[0300|01cd]}消失了！
juice00_17	變成了透明人！
juice00_18	真的完全透明耶～\n好厲害！
juice00_19	咦？
juice00_20	嘖～
juice00_21	恢復原狀了。
drop00_00	好像要掉下來\n又掉不下來呢。
drop00_01	好大啊～
drop00_02	哇！
drop00_03	啊。
drop00_04	哇啊！
explorer01_00	唔唔唔……
explorer01_01	這種液體\n有種香甜的味道……
explorer01_02	可以喝嗎？\n我要喝囉？
explorer01_03	啊，你是！
explorer01_04	你記得我嗎？
explorer01_05	我是探險家\n{[0f00|1e0054006f0077006e00300031005f004500780070006c006f00720065007200]}。
explorer01_06	目前正在世界各個\n神奇的地方旅行。
explorer01_07	為了紀念久違的相見，\n我把這個送給你。
explorer01_08	那麼，有緣再見了。
mapOpenSwith_00	嗯？
mapOpenSwith_01	找到了可疑的開關。
mapOpenSwith_02	不打開
mapOpenSwith_03	打開
mapOpenSwith_05	隱藏的道路打開了！
mapOpenSwith_06	太好了！
mapOpenSwith_07	不要以身犯險。
lilliput00_00	好大的番茄啊。
lilliput00_01	我們好像都\n變小了一樣。
lilliput00_02	哇哈哈。
lilliput00_03	{[0300|02cd]}他們\n真的變小了……
lilliput00_04	哇！？
lilliput00_05	啊！
lilliput00_06	是夢啊……
W4TalkSage00_00	哇哇，\n是獅鷲！
W4TalkSage00_01	要打倒牠！
W4TalkSage00_02	嗯唔，等一下。
W4TalkSage00_03	咦？
W4TalkSage00_04	臉還不在牠身上……
W4TalkSage00_05	現在的牠\n是無害的。
W4TalkSage00_06	就放走牠吧。
W4TalkSage00_07	嗯……嗯。
W4TalkSage00_08	{[0f00|08005300610067006500]}，\n你真善良。
W4TalkSage00_09	哎呀，\n真不好意思啊。
Gourmet00_00	嚼嚼……
Gourmet00_01	{[0e00|02cd0000]}這……
Gourmet00_02	{[0e00|02cd0000]}這是！
Gourmet00_03	多麼醇厚的味道啊！
Gourmet00_04	而這甜味\n也不會太膩！
Gourmet00_05	清爽的後勁，\n簡直就像……
Gourmet00_06	{[0e00|02cd0000]}掠過平原的\n一陣清風！
Gourmet00_07	……哎呀。
Gourmet00_08	我是美食家\n{[0f00|0e0047006f00750072006d0065007400]}。
Gourmet00_09	極致的料理\n讓我感動不已。
Gourmet00_10	請你也務必\n體會這份感動。
Gourmet00_11	{[0e00|02cd0000]}請享用！
Gourmet00_12	在冰點下\n也能保持溫暖！
Gourmet00_13	讓冰冷的身體\n變得暖烘烘的！
Gourmet00_14	帶來這份溫暖的食材，\n想必就是……！
Gourmet00_15	{[0e00|02cd0000]}等待春天來臨的\n人們內心的溫暖！
Gourmet00_16	{[0e00|02cd0000]}好……
Gourmet00_17	{[0e00|02cd0000]}好燙啊！
Gourmet00_18	熱騰騰的起司\n讓舌頭也變得滾燙！
Gourmet00_19	我的舌頭\n燙傷了！
Gourmet00_20	可是，這份疼痛\n也讓我確實地感受到……
Gourmet00_21	{[0e00|02cd0000]}這片大地的能量！
Gourmet00_22	這個只要3分鐘\n就能做好！？
Gourmet00_23	即使告訴我是現做的，\n我也不會懷疑！
Gourmet00_24	這絕對是\n正宗的漢堡肉！
Gourmet00_25	{[0e00|02cd0000]}難道冷凍食品\n才是美食的頂點嗎！？
Gourmet00_26	夏季蔬菜\n與肉類的完美搭配！
Gourmet00_27	嘴裡彷彿在舉辦一場\n精彩的音樂會！
Gourmet00_28	迸發而出的肉汁，\n簡直就像是……
Gourmet00_29	{[0e00|02cd0000]}沙漠裡的綠洲！
Gourmet00_30	身、身體裡\n冒出了一片森林！
Gourmet00_31	雖然俗話說\n良藥苦口……
Gourmet00_32	但這種藥一點也不苦！\n太美味了！
Gourmet00_33	{[0e00|02cd0000]}如果是這種藥，\n我願意每天都吃！
Gourmet00_34	充滿了各種\n神奇的口感！
Gourmet00_35	不光是餅皮，\n鮮奶油也很神奇！
Gourmet00_36	我不得不這麼說……
Gourmet00_37	{[0e00|02cd0000]}神奇又好吃！
Gourmet00_38	咕嚕咕嚕……
Gourmet00_39	沒有文明，\n就沒有美食！
Gourmet00_40	我常常這麼想。
Gourmet00_41	不過，現在是時候\n摒棄我這種老舊的想法了！
Gourmet00_42	未開發的領域\n最棒了！
Amiibo00_00	你好！\n我是{[0f00|1a0041006d006900690062006f0077006f006d0061006e0030003000]}。
Amiibo00_01	我問你，\n你喜歡任天堂嗎？
Amiibo00_Choice_00	喜歡
Amiibo00_Choice_01	不喜歡
Amiibo00_Choice_02	那是什麼？
Amiibo00_03	太棒了！
Amiibo00_04	我也最喜歡\n任天堂了！
Amiibo00_05	是喔……
Amiibo00_06	我是任天堂的\n忠實粉絲喔。
Amiibo00_07	咦！\n你不知道嗎？
Amiibo00_08	我是任天堂的\n忠實粉絲喔。
Amiibo00_09	然後啊……
Amiibo00_10	任天堂有在\n發售一種……
Amiibo00_11	叫amiibo的公仔。
Amiibo00_12	我好想看看啊～
Amiibo00_13	你有amiibo嗎？
Amiibo00_14	好厲害！\n太棒了！
Amiibo00_15	拜託你，\n借給我看看吧！
Amiibo00_16	謝謝你！
Amiibo00_17	這個amiibo\n做得太好了！
Amiibo00_18	為了答謝你……
Amiibo00_19	下次也讓我看看\n其他amiibo吧！
Amiibo00_20	謝謝你！
Amiibo00_21	這是你之前\n給我看的amiibo，對吧？
Amiibo00_22	你有其他\namiibo嗎？
Amiibo00_23	哎呀～\n真可惜。
Amiibo00_24	如果你改變主意了，\n就再拿來給我看吧。
Amiibo00_25	如果你有的話，\n再給我看看吧。
Amiibo00_26	任天堂發售的\n一種公仔……
Amiibo00_27	amiibo，\namiibo！
Amiibo00_28	我好想看看啊～
Amiibo00_29	哎呀，是你！
Amiibo00_30	難道你要給我看\namiibo嗎？
Amiibo00_31	哇～好厲害！
Amiibo00_32	原來也有\n不是公仔的amiibo啊。
Amiibo00_33	可是我也想看看\n公仔造型的amiibo～
Amiibo00_34	我問你喔。
Amiibo00_35	你有公仔造型的\namiibo嗎？
Amiibo00_get	獲得了{[0a00|0000]}！
map_event_chara_talk.msbt
BaseJobFighter_B_00	說起戰士……
BaseJobFighter_A_01	{[1100|00cd0e0073006d0069006c0065005f004500]}什麼？
BaseJobFighter_B_02	{[1100|01cd0e0073006d0069006c0065005f004500]}你的斗篷\n真的很帥氣！
BaseJobFighter_A_03	{[1100|00cd06006a006f007900]}謝謝你！
BaseJobFighter_B_04	我想看你\n在天空飛的樣子。
BaseJobFighter_A_05	{[1100|00cd0a0074006900720065006400]}那怎麼可能啦……
BaseJobFellowFighter_A_00	說到穿鎧甲啊……
BaseJobFellowFighter_A_01	{[1100|00cd04006f006800]}{[1100|00cd100073006f00720072006f0077005f004500]}非常花時間呢。
BaseJobFellowFighter_A_02	{[1100|00cd0c00770065006c006c0030003000]}睡覺的時候，\n要脫下來也很麻煩……
BaseJobFellowFighter_B_03	{[1100|01cd0e0073006d0069006c0065005f004500]}我最近\n都穿著鎧甲睡覺。
BaseJobFellowFighter_A_04	{[1100|00cd100073006f00720072006f0077005f004500]}……好像很難\n入睡啊。
BaseJobWizard_B_00	魔法師啊……
BaseJobWizard_A_01	嗯？
BaseJobWizard_B_02	真的可以用\n掃帚飛行嗎？
BaseJobWizard_A_03	{[1100|00cd0a0074006900720065006400]}怎麼可能啦……
BaseJobFellowWizard_A_00	詠唱魔法的時候……
BaseJobFellowWizard_A_01	就算唸錯一點\n也沒關係呢。
BaseJobFellowWizard_B_02	{[1100|01cd06006e006f006400]}是啊！
BaseJobFellowWizard_A_03	{[1100|00cd0c00770065006c006c0030003000]}最多可以\n唸錯多少呢？
BaseJobFellowWizard_B_04	{[1100|01cd0e0073006d0069006c0065005f004500]}我上次\n試了一下。
BaseJobFellowWizard_B_05	{[1100|01cd10006e006f0072006d0061006c005f004500]}把火焰……
BaseJobFellowWizard_B_06	{[1100|01cd0e0073006d0069006c0065005f004500]}唸成了火眼，\n還是沒問題呢。
BaseJobFellowWizard_A_07	{[1100|00cd1400730075007200700072006900730065005f004500]}還滿隨便的嘛。
BaseJobPriest_B_00	{[1100|01cd0e0073006d0069006c0065005f004500]}謝謝你總是\n幫我們回復體力！
BaseJobPriest_A_01	{[1100|00cd1400730075007200700072006900730065005f004500]}突然\n發生什麼事了？
BaseJobPriest_B_02	竟然可以\n為別人療傷……
BaseJobPriest_B_03	{[1100|01cd06006e006f006400]}僧侶真厲害！
BaseJobPriest_A_04	{[1100|00cd160073006300720061007400630068004800650061006400]}{[1100|00cd0e0073006d0069006c0065005f004500]}沒有你說得\n那麼誇張啦。
BaseJobPriest_B_05	所以啊……
BaseJobPriest_B_06	{[1100|01cd1000630061006c006d0044006f0077006e00]}可以用你的力量\n治療我的肩膀痛嗎？
BaseJobPriest_A_07	{[1100|00cd0a0061006e00670072007900]}不要把我的力量\n當成按摩來用啊！
BaseJobFellowPriest_A_00	說到僧侶……
BaseJobFellowPriest_A_01	雖然是能回復\n大家HP的職業……
BaseJobFellowPriest_B_02	{[1100|01cd04006f006800]}但我們總是\n被它搶盡風頭。{[1100|00cd0a006e006f00640030003100]}
BaseJobFellowPriest_A_03	大家都是\n回復角色……{[1100|01cd10006e006f0072006d0061006c005f004500]}
BaseJobFellowPriest_B_04	真的很嫉妒它。
BaseJobFellowPriest_A_05	{[1100|00cd0e0062006c0069006e006b005f004500]}嫉妒HP香蕉！
BaseJobFellowPriest_B_05	{[1100|01cd0e0062006c0069006e006b005f004500]}嫉妒HP香蕉！
BaseJobThief_B_00	說到盜賊啊……
BaseJobThief_A_01	什麼？
BaseJobThief_B_02	{[1100|01cd0c00770065006c006c0030003100]}是不是\n會偷別人的東西啊？
BaseJobThief_A_03	{[1100|00cd1400730075007200700072006900730065005f004500]}我才不會\n做那種事！
BaseJobFellowThief_A_00	只要有\n東西不見了……
BaseJobFellowThief_A_01	{[1100|00cd04006f006800]}{[1100|00cd100073006f00720072006f0077005f004500]}別人馬上就會\n怪罪到盜賊頭上。
BaseJobFellowThief_B_02	{[1100|01cd06006e006f006400]}{[1100|01cd0e0061006e006700650072005f004500]}沒錯！
BaseJobFellowThief_B_03	明明就是\n自己弄不見的！
BaseJobFellowThief_A_04	{[1100|00cd04006f006800]}偷別人東西\n這種壞事……
BaseJobFellowThief_B_05	{[1100|01cd04006f006800]}我們才做不出來！
BaseJobFellowThief_A_06	{[0e01]}{[1201]}……
BaseJobFellowThief_B_06	{[0e01]}{[1201]}……
BaseJobFellowThief_A_07	{[0e00|01cd0000]}{[1100|00cd1000630061006c006d0044006f0077006e00]}為什麼我會\n成為盜賊呢……
BaseJobFellowThief_B_07	{[0e00|01cd0000]}{[1100|01cd1000630061006c006d0044006f0077006e00]}為什麼我會\n成為盜賊呢……
BaseJobIdol_B_00	偶像啊……
BaseJobIdol_A_01	什麼～？
BaseJobIdol_B_02	都用麥克風\n來打怪物……
BaseJobIdol_B_03	{[1100|01cd0c00770065006c006c0030003000]}麥克風\n不會壞嗎？
BaseJobIdol_A_04	{[1100|00cd06006e006f006400]}因為那是毆打專用的\n麥克風，所以沒關係～
BaseJobIdol_B_05	{[1100|00cd1000630061006c006d0044006f0077006e00]}這……這樣啊。
BaseJobFellowIdol_A_00	在觀眾面前唱歌……
BaseJobFellowIdol_A_01	{[1100|00cd06006e006f006400]}真的很開心！
BaseJobFellowIdol_B_01	{[1100|01cd06006e006f006400]}真的很開心！
BaseJobFellowIdol_B_02	{[1100|00cd1000630061006c006d0044006f0077006e00]}{[1100|01cd10006e006f0072006d0061006c005f004500]}雖然在戰鬥的時候，\n觀眾是一群怪物……
BaseJobFellowIdol_A_03	{[0e01]}{[1201]}{[1100|00cd0e0062006c0069006e006b005f004500]}……
BaseJobFellowIdol_B_03	{[0e01]}{[1201]}{[1100|01cd08007700610069007400]}{[1100|01cd0e0062006c0069006e006b005f004500]}……
BaseJobFellowIdol_A_04	{[1100|00cd06006e006f006400]}不過還是很開心！
BaseJobFellowIdol_B_04	{[1100|01cd06006e006f006400]}不過還是很開心！
BaseJobVampire_A_00	吸血鬼會吸\n人類的血嗎？{[1100|00cd0c00770065006c006c0030003000]}
BaseJobVampire_B_01	呵呵呵……{[1100|01cd0e0073006d0069006c0065005f004500]}
BaseJobVampire_B_02	我昨天吸了{[0300|00cd]}的血，\n你忘了嗎？{[1100|01cd100063006100720065006600720065006500]}
BaseJobVampire_A_03	咦！？{[1100|00cd1200730075007200700072006900730065006400]}
BaseJobVampire_B_04	開玩笑的啦。{[1100|00cd100061006600720061006900640030003100]}
BaseJobFellowVampire_A_00	自從我成為\n吸血鬼之後……
BaseJobFellowVampire_A_01	就特別想喝\n番茄汁……{[1100|01cd0c00770065006c006c0030003000]}{[1100|00cd0e0062006c0069006e006b005f004500]}
BaseJobFellowVampire_A_02	每天都在喝。{[1100|00cd10006e006f0072006d0061006c005f004500]}
BaseJobFellowVampire_B_03	我懂！我也是\n每天都在喝！{[1100|01cd1400730075007200700072006900730065005f004500]}{[1100|01cd0a006e006f00640030003100]}
BaseJobFellowVampire_B_04	所以，我覺得\n現在很健康。{[1100|01cd0e007200650063006f00760065007200]}
BaseJobFellowVampire_A_05	皮膚也變得\n更有光澤了。{[1100|00cd0a006e006f00640030003100]}{[1100|00cd0e0062006c0069006e006b005f004500]}
BaseJobFellowVampire_B_06	當吸血鬼\n真的太好了。{[1100|01cd06006e006f006400]}{[1100|00cd0e0073006d0069006c0065005f004500]}
BaseJobCook_B_00	{[1100|01cd0e0073006d0069006c0065005f004500]}{[0300|00cd]}的料理\n真的很好吃！
BaseJobCook_B_01	{[1100|01cd10006e006f0072006d0061006c005f004500]}{[1100|01cd0c00770065006c006c0030003100]}難道你的平底鍋\n有什麼秘密嗎？
BaseJobCook_B_02	{[1100|01cd0e0073006d0069006c0065005f004500]}{[1100|01cd08007700610069007400]}給我看看！
BaseJobCook_A_03	{[1100|00cd0c00770065006c006c0030003100]}可以啊……
BaseJobCook_A_04	不過你摸過之後\n要洗乾淨喔。
BaseJobCook_A_05	{[1100|00cd04006f006800]}廚具要保持\n清潔才行。
BaseJobCook_B_06	{[0e00|01cd0000]}{[1100|01cd0c00770065006c006c0030003000]}{[1100|01cd10006e006f0072006d0061006c005f004500]}可是你好像\n常常拿來打怪物啊……？
BaseJobFellowCook_A_00	{[1100|00cd0e0073006d0069006c0065005f004500]}在戰鬥的時候\n做料理……
BaseJobFellowCook_A_01	真的很辛苦。
BaseJobFellowCook_B_02	{[1100|01cd06006e006f006400]}嗯嗯。
BaseJobFellowCook_B_03	要快速地\n製作好料理……
BaseJobFellowCook_A_04	{[1100|00cd10006e006f0072006d0061006c005f004500]}而且沒有水\n也沒有火……
BaseJobFellowCook_B_05	{[1100|01cd10006e006f0072006d0061006c005f004500]}連食材也……
BaseJobFellowCook_A_06	{[0e01]}{[1201]}{[1100|00cd0e0062006c0069006e006b005f004500]}……
BaseJobFellowCook_B_06	{[0e01]}{[1201]}{[1100|01cd0e0062006c0069006e006b005f004500]}……
BaseJobFellowCook_A_07	{[1100|00cd10006e006f0072006d0061006c005f004500]}廚師真厲害……
BaseJobFellowCook_B_07	{[1100|01cd10006e006f0072006d0061006c005f004500]}廚師真厲害……
BaseJobTank_B_00	說起戰車……
BaseJobTank_A_01	嗯？
BaseJobTank_B_02	明明是機器，\n但還是會肚子餓嗎？
BaseJobTank_A_03	{[1100|00cd0a006e006f00640030003100]}因為需要能量啊。
BaseJobFellowTank_A_00	{[1100|00cd100073006f00720072006f0077005f004500]}最近螺絲\n總是容易鬆脫。
BaseJobFellowTank_B_01	{[1100|01cd100073006f00720072006f0077005f004500]}有時候早上起來\n就發現已經鬆脫了……
BaseJobFellowTank_B_02	{[1100|01cd0c00770065006c006c0030003100]}你有好好保養\n螺絲嗎？
BaseJobFellowTank_B_03	{[1100|01cd0e0062006c0069006e006b005f004500]}要防止螺絲鬆脫，\n保養是很重要的喔。
BaseJobFellowTank_A_04	{[1100|00cd1400730075007200700072006900730065005f004500]}喔～\n原來是這樣。
BaseJobFellowTank_B_05	{[1100|01cd1000630061006c006d0044006f0077006e00]}我有一套不錯的\n螺絲保養工具。
BaseJobFellowTank_B_06	{[1100|01cd08006700690076006500]}下次借給你用。
BaseJobFellowTank_A_07	{[1100|00cd0e0073006d0069006c0065005f004500]}嗯，\n謝謝你！
BaseJobFellowTank_B_08	{[1100|01cd0c00770065006c006c0030003000]}畢竟螺絲鬆脫\n是每個戰車都有的煩惱啊。
BaseJobFellowTank_A_09	{[1100|00cd0e0061006e006700650072005f004500]}要小心不要讓\n螺絲有磨損才行！{[1101|00cd0e0073006d0069006c0065005f004500]}
BaseJobDevil_B_00	小惡魔啊……
BaseJobDevil_A_01	什麼～？{[1100|00cd100063006100720065006600720065006500]}
BaseJobDevil_B_02	會欺騙別人，對吧？{[1100|01cd0c00770065006c006c0030003000]}
BaseJobDevil_A_03	{[1100|00cd1400730075007200700072006900730065005f004500]}那麼過分的事！
BaseJobDevil_A_04	{[0e00|01cd0000]}{[1100|00cd0c00670061007a0065005f004500]}我當然會做，嘿嘿嘿。
BaseJobFellowDevil_A_00	當小惡魔\n最好的地方……
BaseJobFellowDevil_A_01	就是可以用翅膀\n在空中飛呢。{[1100|00cd06006e006f006400]}
BaseJobFellowDevil_B_02	我懂，\n我也這麼想。{[1100|01cd080067006c0061006400]}
BaseJobFellowDevil_B_03	在空中飛\n就不會有腳步聲。{[1100|00cd10006e006f0072006d0061006c005f004500]}{[1100|01cd10006e006f0072006d0061006c005f004500]}
BaseJobFellowDevil_B_04	然後從背後\n悄悄靠近……{[1100|01cd0a0073007000690074006500]}{[1100|00cd06006e006f006400]}
BaseJobFellowDevil_A_05	就可以進行\n各式各樣的惡作劇！{[1100|00cd080067006c0061006400]}
BaseJobFellowDevil_B_05	就可以進行\n各式各樣的惡作劇！{[1100|01cd080067006c0061006400]}
BaseJobFellowDevil_A_06	{[0300|01cd]}你\n真是壞心眼啊～{[1100|00cd1400640061006e0063006500530068006f0072007400]}{[1100|01cd1400640061006e0063006500530068006f0072007400]}
BaseJobFellowDevil_B_07	嘿嘿嘿。{[1100|01cd16006c0069006b006500570069006e006b004c005f004500]}
BaseJobRoyalty_B_00	好漂亮的洋裝啊。{[1100|01cd0e0073006d0069006c0065005f004500]}
BaseJobRoyalty_A_01	哎呀，謝謝。{[1100|00cd06006e006f006400]}
BaseJobRoyalty_B_02	女孩子都\n很崇拜你呢。{[1100|01cd1000770061006b007500770061006b007500]}
BaseJobRoyalty_A_03	是這樣嗎？\n喔呵呵呵。{[1100|00cd100067006f006f0064004d006f006f006400]}
BaseJobRoyalty_A_04	唔！{[1100|00cd1200730075007200700072006900730065006400]}{[1100|01cd1000730074006100720074006c0065006400]}
BaseJobRoyalty_A_05	哈啊、哈啊……{[1100|00cd0a0074006900720065006400]}{[1100|01cd18007700680061007400480061007000700065006e0030003100]}
BaseJobRoyalty_B_06	沒、沒事吧？
BaseJobRoyalty_A_07	塑身衣\n太緊了……{[1100|00cd0e0062006c0069006e006b005f004500]}{[1100|01cd0c00770065006c006c0030003000]}
BaseJobRoyalty_A_08	無法用腹部\n呼吸了……{[1100|00cd100073006f00720072006f0077005f004500]}{[1100|01cd1400730075007200700072006900730065005f004500]}
BaseJobRoyalty_B_09	……當公主\n也真辛苦啊。{[1100|01cd0a006e006f00640030003100]}
BaseJobFellowRoyalty_A_00	哎呀，{[0300|01cd]}公主。\n
BaseJobFellowRoyalty_A_01	你好，\n喔呵呵呵。{[1100|00cd0e0073006d0069006c0065005f004500]}
BaseJobFellowRoyalty_B_02	你好，\n喔呵呵呵。{[1100|01cd0e0073006d0069006c0065005f004500]}
BaseJobFellowRoyalty_A_03	你今天的笑容\n也很棒呢。{[1100|00cd06006e006f006400]}
BaseJobFellowRoyalty_B_04	呵呵呵，\n{[0300|00cd]}公主你才是。{[1100|01cd06006e006f006400]}
BaseJobFellowRoyalty_B_05	老實說……{[1100|01cd10006e006f0072006d0061006c005f004500]}{[1100|00cd1400730075007200700072006900730065005f004500]}
BaseJobFellowRoyalty_B_06	我覺得要維持\n這個笑容太累了。{[1100|01cd0a0074006900720065006400]}
BaseJobFellowRoyalty_A_07	是啊，我也\n這麼想。{[1100|00cd0a0074006900720065006400]}
BaseJobFellowRoyalty_A_08	不過，這樣可以\n鍛鍊臉部肌肉……{[1100|01cd08007700610069007400]}
BaseJobFellowRoyalty_B_09	展現更美麗\n動人的笑容。{[1100|01cd0a006e006f00640030003100]}
BaseJobFellowRoyalty_A_10	沒錯，我們\n一起努力吧。{[1100|00cd0a006e006f00640030003100]}{[1100|00cd10006e006f0072006d0061006c005f004500]}
